trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
7,I,Combined,500,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.8867,0.001589,8391
7,I,Combined,500,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,0.9,0.9443,2.164,0.000737,8690
7,I,Combined,500,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,1.0,0.9999,2.0253,0.000568,8469
7,I,Combined,500,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.946,0.9404,0.002928,8644
7,I,Combined,500,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,0.9,0.9506,1.6434,0.001902,8543
7,I,Combined,500,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,1.0,1.0,2.164,0.001793,7258
7,I,Combined,500,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,1.0,0.9996,1.8344,0.000677,7917
7,I,Combined,500,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9418,2.0253,0.001078,7639
7,I,Combined,500,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9421,1.973,0.001054,8487
7,I,Combined,500,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9501,1.6094,0.002774,8571
7,I,Combined,500,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,0.9,0.9489,1.973,0.003484,8401
7,I,Combined,500,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9476,1.8344,0.001409,8710
7,I,Combined,500,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9998,2.164,0.001245,8370
7,I,Combined,500,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.9476,1.6957,0.001059,8501
7,I,Combined,500,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9336,1.8344,0.000442,7557
7,I,Combined,500,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,1.0,1.0,1.973,0.003752,7603
7,I,Combined,500,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.8867,0.004091,8359
7,I,Combined,500,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9418,1.6957,0.000819,19550
7,I,Combined,500,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9421,1.8344,0.000693,13633
7,I,Combined,500,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9996,2.0253,0.000354,12939
7,I,Combined,500,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9449,2.0253,0.000413,12087
7,I,Combined,500,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9997,2.0253,0.000179,9481
7,I,Combined,500,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9421,1.5048,0.000527,9782
7,I,Combined,500,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9325,2.0253,5.8e-05,8718
7,I,Combined,500,70%,0.3,1.7,70.0,10,How Contaminated Are Our Children?,0.9,0.9424,2.164,0.000237,8388
7,I,Combined,500,70%,0.3,1.7,70.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9344,2.0253,0.000217,9298
7,I,Combined,500,70%,0.3,1.7,70.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.945,2.0253,0.000854,8785
7,I,Combined,500,70%,0.3,1.7,70.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9999,1.8344,0.001107,8547
7,I,Combined,500,70%,0.3,1.7,70.0,10,How Phytates Fight Cancer Cells,1.0,0.9992,2.0253,0.000996,9949
7,I,Combined,500,70%,0.3,1.7,70.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.9,0.9446,2.0253,0.002224,10011
7,I,Combined,500,70%,0.3,1.7,70.0,10,Low Carb Diets Found to Feed Heart Disease,0.8,0.89,2.0253,0.001049,10186
7,I,Combined,500,70%,0.3,1.7,70.0,10,How Curry Can Kill Cancer Cells,1.0,0.9952,2.3026,0.000396,8963
7,I,Combined,500,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,1.0,0.9994,1.8344,0.000346,9812
7,I,Combined,500,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9459,1.0889,0.001978,9868
7,I,Combined,500,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,2.0253,0.00158,8704
7,I,Combined,500,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,1.0,0.999,2.0253,0.000913,8528
7,I,Combined,500,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,1.0,0.9996,2.0253,0.00045,10248
7,I,Combined,500,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9422,1.6957,0.00078,10721
7,I,Combined,500,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.942,1.7481,0.00043,10396
7,I,Combined,500,70%,0.3,1.7,70.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9993,2.0253,0.00186,8902
7,I,Combined,500,70%,0.3,1.7,70.0,10,Orange Aromatherapy for Anxiety,0.8,0.8996,2.164,0.001851,9218
7,I,Combined,500,70%,0.3,1.7,70.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9473,2.3026,0.000825,10015
7,I,Combined,500,70%,0.3,1.7,70.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9993,2.0253,0.000701,9223
7,I,Combined,500,70%,0.3,1.7,70.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.997,1.8867,0.000822,10377
7,I,Combined,500,70%,0.3,1.7,70.0,10,Viral Food Poisoning from Pesticides?,0.8,0.8803,2.0253,0.000473,7747
7,I,Combined,500,70%,0.3,1.7,70.0,10,The Reversal on Fish Oil,0.9,0.9497,1.7481,0.00282,8100
7,I,Combined,500,70%,0.3,1.7,70.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9997,1.7481,0.002207,10061
8,I,Combined,500,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.001498,20287
8,I,Combined,500,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.00193,13977
8,I,Combined,500,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.973,0.000876,11883
8,I,Combined,500,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.000962,11441
8,I,Combined,500,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.000364,11063
8,I,Combined,500,0%,1.0,1.0,0.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.001076,11574
8,I,Combined,500,0%,1.0,1.0,0.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.164,0.000167,9485
8,I,Combined,500,0%,1.0,1.0,0.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.000807,9031
8,I,Combined,500,0%,1.0,1.0,0.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.164,0.000548,9422
8,I,Combined,500,0%,1.0,1.0,0.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,2.0253,0.002139,9029
8,I,Combined,500,0%,1.0,1.0,0.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.002905,8915
8,I,Combined,500,0%,1.0,1.0,0.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.0253,0.002476,8947
8,I,Combined,500,0%,1.0,1.0,0.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.973,0.004381,8174
8,I,Combined,500,0%,1.0,1.0,0.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.002445,8590
8,I,Combined,500,0%,1.0,1.0,0.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.7481,0.001025,7307
8,I,Combined,500,0%,1.0,1.0,0.0,10,Testing Turmeric on Smokers,1.0,1.0,2.0253,0.00072,7878
8,I,Combined,500,0%,1.0,1.0,0.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.2275,0.004178,9064
8,I,Combined,500,0%,1.0,1.0,0.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.0253,0.003524,9845
8,I,Combined,500,0%,1.0,1.0,0.0,10,What is ‘Meat Glue’?,1.0,1.0,1.6957,0.002329,8385
8,I,Combined,500,0%,1.0,1.0,0.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.000891,8483
8,I,Combined,500,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.0253,0.001197,8453
8,I,Combined,500,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,2.0253,0.001446,8638
8,I,Combined,500,0%,1.0,1.0,0.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.6434,0.004096,8600
8,I,Combined,500,0%,1.0,1.0,0.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.004836,8219
8,I,Combined,500,0%,1.0,1.0,0.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.001974,8631
8,I,Combined,500,0%,1.0,1.0,0.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.8867,0.00144,8560
8,I,Combined,500,0%,1.0,1.0,0.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.001652,8486
8,I,Combined,500,0%,1.0,1.0,0.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6957,0.000684,8126
8,I,Combined,500,0%,1.0,1.0,0.0,10,The Reversal on Fish Oil,1.0,1.0,2.0253,0.005445,8193
8,I,Combined,500,0%,1.0,1.0,0.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.7481,0.005752,9319
8,I,Combined,500,1%,0.99,1.01,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8867,0.001503,20070
8,I,Combined,500,1%,0.99,1.01,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.001925,15094
8,I,Combined,500,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.973,0.000873,12775
8,I,Combined,500,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.000961,10526
8,I,Combined,500,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.000364,10984
8,I,Combined,500,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.001072,10737
8,I,Combined,500,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.164,0.000169,10089
8,I,Combined,500,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,1.973,0.000807,9636
8,I,Combined,500,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.164,0.00055,9924
8,I,Combined,500,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,2.0253,0.002145,10243
8,I,Combined,500,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.0029,10147
8,I,Combined,500,1%,0.99,1.01,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.0253,0.002478,8517
8,I,Combined,500,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.973,0.004382,9572
8,I,Combined,500,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.002444,9511
8,I,Combined,500,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.7481,0.001033,8576
8,I,Combined,500,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,1.0,1.0,2.0253,0.000722,7931
8,I,Combined,500,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.2275,0.004164,8785
8,I,Combined,500,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.0253,0.003524,8146
8,I,Combined,500,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.6957,0.002332,8356
8,I,Combined,500,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.000893,9557
8,I,Combined,500,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.0253,0.0012,10214
8,I,Combined,500,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,2.0253,0.001448,10727
8,I,Combined,500,1%,0.99,1.01,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.6434,0.004094,9659
8,I,Combined,500,1%,0.99,1.01,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.004832,10078
8,I,Combined,500,1%,0.99,1.01,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.001981,9381
8,I,Combined,500,1%,0.99,1.01,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.8867,0.001445,8660
8,I,Combined,500,1%,0.99,1.01,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.001651,8747
8,I,Combined,500,1%,0.99,1.01,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6957,0.000683,8958
8,I,Combined,500,1%,0.99,1.01,1.0,10,The Reversal on Fish Oil,1.0,1.0,2.0253,0.005445,8217
8,I,Combined,500,1%,0.99,1.01,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.7481,0.005748,8758
8,I,Combined,500,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.001504,19633
8,I,Combined,500,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.001927,14931
8,I,Combined,500,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.7481,0.000874,12828
8,I,Combined,500,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.000909,11879
8,I,Combined,500,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9999,1.8344,0.00033,11429
8,I,Combined,500,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8867,0.001011,10309
8,I,Combined,500,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.164,0.00016,9941
8,I,Combined,500,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,1.0,0.9999,2.0253,0.000753,9403
8,I,Combined,500,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.8867,0.000521,10464
8,I,Combined,500,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.945,2.164,0.002078,10925
8,I,Combined,500,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.4185,0.002845,9705
8,I,Combined,500,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.0253,0.002425,9231
8,I,Combined,500,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.973,0.00425,8617
8,I,Combined,500,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.002424,8827
8,I,Combined,500,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.7481,0.001004,7588
8,I,Combined,500,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.000727,8466
8,I,Combined,500,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9466,1.2275,0.00423,8637
8,I,Combined,500,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.0253,0.003544,10253
8,I,Combined,500,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,2.0253,0.002323,8120
8,I,Combined,500,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.000917,9333
8,I,Combined,500,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.0253,0.001127,10334
8,I,Combined,500,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,2.164,0.001448,10278
8,I,Combined,500,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.6434,0.004138,10276
8,I,Combined,500,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.8867,0.00477,9910
8,I,Combined,500,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.001996,10539
8,I,Combined,500,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,2.0253,0.001458,9488
8,I,Combined,500,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,1.973,0.001611,9485
8,I,Combined,500,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9415,1.6957,0.00067,9538
8,I,Combined,500,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,1.0,1.973,0.005485,10356
8,I,Combined,500,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.7481,0.005694,9530
8,I,Combined,500,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9413,1.7481,0.001344,19474
8,I,Combined,500,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9428,1.8344,0.001484,14390
8,I,Combined,500,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,0.9,0.9405,1.8344,0.000715,12632
8,I,Combined,500,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9448,1.973,0.000889,11879
8,I,Combined,500,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9998,1.8867,0.000367,11749
8,I,Combined,500,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.001004,11300
8,I,Combined,500,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9402,1.8867,0.000119,9176
8,I,Combined,500,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,0.9,0.9428,2.164,0.000752,9591
8,I,Combined,500,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9414,2.0253,0.000456,10362
8,I,Combined,500,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9448,2.164,0.002017,9684
8,I,Combined,500,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9443,1.6094,0.002749,9179
8,I,Combined,500,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.0253,0.002344,8857
8,I,Combined,500,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.00353,8871
8,I,Combined,500,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9437,2.164,0.002175,8245
8,I,Combined,500,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,1.0,0.9996,1.6957,0.000963,8413
8,I,Combined,500,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,1.0,1.0,1.8867,0.000611,8671
8,I,Combined,500,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9465,1.3592,0.003522,8800
8,I,Combined,500,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,0.9998,1.8867,0.003378,8825
8,I,Combined,500,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,1.0,0.9999,2.0253,0.001987,9412
8,I,Combined,500,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,1.0,0.9993,1.8344,0.000759,8347
8,I,Combined,500,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.3026,0.001074,9165
8,I,Combined,500,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9433,1.973,0.001303,8453
8,I,Combined,500,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,1.8867,0.003505,8873
8,I,Combined,500,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,1.0,0.9999,2.164,0.003823,8353
8,I,Combined,500,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9996,1.973,0.00146,8526
8,I,Combined,500,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,2.0253,0.001365,8150
8,I,Combined,500,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9987,2.0253,0.001408,8464
8,I,Combined,500,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.8867,0.000494,7591
8,I,Combined,500,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,1.0,1.0,1.973,0.00464,8038
8,I,Combined,500,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.6094,0.005205,8380
8,I,Combined,500,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,0.9997,2.0253,0.001039,19822
8,I,Combined,500,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,0.8,0.8867,1.6094,0.001274,14976
8,I,Combined,500,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,0.8,0.8839,2.0253,0.000591,12353
8,I,Combined,500,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9998,2.0253,0.000814,11508
8,I,Combined,500,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9993,1.6957,0.000301,11663
8,I,Combined,500,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9983,1.6957,0.000742,11316
8,I,Combined,500,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9401,2.0253,0.000136,10032
8,I,Combined,500,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,0.9,0.9402,2.0253,0.000492,7670
8,I,Combined,500,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.7,0.8166,1.973,0.000323,8753
8,I,Combined,500,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9448,2.0253,0.001288,8928
8,I,Combined,500,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9448,1.7481,0.001853,10169
8,I,Combined,500,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,0.9,0.9433,1.6957,0.001656,8929
8,I,Combined,500,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.9,0.9441,1.7481,0.003572,9606
8,I,Combined,500,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9463,1.8344,0.001545,9405
8,I,Combined,500,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,1.0,0.9999,2.164,0.000669,9123
8,I,Combined,500,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,1.0,0.9998,2.164,0.00049,8665
8,I,Combined,500,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9464,1.1935,0.003133,9049
8,I,Combined,500,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.002627,7825
8,I,Combined,500,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,0.9,0.9515,2.0253,0.00168,9820
8,I,Combined,500,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,1.0,0.9996,1.7481,0.000572,10205
8,I,Combined,500,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9992,2.0253,0.000677,9490
8,I,Combined,500,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9997,2.0253,0.000853,10621
8,I,Combined,500,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,2.0253,0.002919,9565
8,I,Combined,500,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,0.9,0.9507,1.8867,0.003257,8861
8,I,Combined,500,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9996,2.0253,0.00091,9479
8,I,Combined,500,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9457,1.7481,0.001062,7987
8,I,Combined,500,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9989,1.6957,0.00108,8499
8,I,Combined,500,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9406,1.5571,0.000313,8037
8,I,Combined,500,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,1.0,1.0,2.164,0.004102,7578
8,I,Combined,500,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9478,1.8344,0.003774,8401
8,I,Combined,500,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9437,2.0253,0.000536,20316
8,I,Combined,500,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.8,0.8872,1.8344,0.000847,15093
8,I,Combined,500,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,0.8,0.8812,1.6094,0.000358,12796
8,I,Combined,500,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9422,2.164,0.000427,11753
