trial,exp,algorithm,ds_quality,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
7,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,1.0,0.9996,1.4979,0.005002,15447
7,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,0.9,0.9552,2.0253,0.005216,15560
7,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,0.9999,1.8867,0.00585,16756
7,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.005702,16319
7,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,0.9,0.9302,1.6434,0.000265,15237
7,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,0.8,0.9078,1.5048,0.005015,16196
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005505,32053
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008063,22623
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001569,20403
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008025,17599
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,17676
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,18914
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007439,17131
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005191,16329
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004912,16192
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007646,16052
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,15918
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008741,15159
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,17310
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006409,18788
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000479,16682
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe COPD management,1.0,1.0,2.0253,0.020794,15931
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000719,15378
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007898,15811
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,15212
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,15050
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,16593
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,15374
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,15696
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,14887
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,14573
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,14666
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,14522
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,16607
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,15389
8,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,14694
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005504,32256
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008058,22456
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,1.8867,0.001565,19325
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008047,18491
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005773,17544
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007859,17830
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007443,17252
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005205,16320
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004927,16209
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.00765,15991
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009436,15855
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008731,15394
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004841,15238
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.00639,17215
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000476,15830
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020794,15550
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000717,15588
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007865,15640
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008783,15142
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012583,16019
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.00618,15084
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008529,15894
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000447,15234
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008079,14879
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011357,14556
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009553,14738
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014604,14801
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012903,15258
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,1.973,0.000539,15121
8,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,16583
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.005452,33492
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is hypertension treated?,0.9,0.9513,2.164,0.008021,24848
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes heart failure?,1.0,1.0,2.0253,0.00157,21249
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007972,18848
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What medications treat depression?,1.0,1.0,1.8344,0.00577,19964
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.8344,0.008012,27997
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007242,19027
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005158,21221
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.00499,20326
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.973,0.007658,17057
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009472,16567
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008782,17223
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004831,16223
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is hypothyroidism treated?,1.0,1.0,1.8344,0.006355,15861
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes chronic pain?,1.0,1.0,1.8344,0.000461,15533
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe COPD management,1.0,1.0,2.0253,0.020562,15742
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000685,15852
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007835,16769
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008647,16508
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012442,16066
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.164,0.006251,15522
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008562,16228
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000449,16962
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.973,0.008173,16886
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011288,15730
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is bipolar disorder managed?,1.0,0.9999,2.0253,0.009401,16131
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes psoriasis?,1.0,1.0,1.6957,0.014503,15454
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012978,15366
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are risk factors for cancer?,1.0,1.0,1.8344,0.000529,15768
8,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is ALS diagnosed?,1.0,1.0,1.6957,0.010731,15948
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005239,31746
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is hypertension treated?,1.0,1.0,2.0253,0.007815,22327
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001617,19632
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007942,18213
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005755,16394
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007794,17093
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.007387,15990
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005006,15736
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.004828,15848
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.973,0.007721,16430
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009126,16237
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008704,15637
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004672,16086
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006331,15467
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes chronic pain?,1.0,1.0,1.973,0.00044,15447
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe COPD management,0.9,0.9644,2.0253,0.02072,15450
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of liver disease?,1.0,1.0,1.8344,0.000793,15844
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007784,14925
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008826,15030
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,0.9,0.9508,2.0253,0.012178,15962
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,1.8344,0.006146,18681
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008406,18127
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,2.0253,0.000471,15726
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,1.0,2.0253,0.00789,15544
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011309,15050
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.009394,14942
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.6957,0.014469,15281
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012582,14664
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,1.0,2.164,0.000607,15931
8,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010425,14867
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005358,59361
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypertension treated?,1.0,1.0,2.0253,0.007479,20503
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes heart failure?,1.0,1.0,1.8344,0.001603,18760
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007371,17638
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005581,16784
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How does Alzheimer's disease progress?,0.9,0.954,1.6957,0.007821,16989
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for stroke?,0.9,0.9457,1.4979,0.007066,16140
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is asthma managed long-term?,1.0,1.0,2.164,0.005324,17622
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of kidney disease?,0.9,0.9455,1.6957,0.004967,17198
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007794,17100
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.008756,16680
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008597,16180
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004886,16168
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypothyroidism treated?,1.0,1.0,1.8867,0.006302,15015
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes chronic pain?,1.0,0.9999,2.0253,0.000468,16162
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe COPD management,0.9,0.9644,2.0253,0.019525,16378
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of liver disease?,1.0,1.0,1.7481,0.000718,15661
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007515,15606
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes osteoporosis?,0.9,0.9557,2.164,0.007816,15809
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012156,15527
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.0253,0.006023,15722
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8344,0.008058,16053
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8344,0.00046,15694
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.6957,0.00764,15524
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.010565,16937
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.00912,15421
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes psoriasis?,1.0,1.0,1.6957,0.01441,15008
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012565,15743
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000593,15106
8,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is ALS diagnosed?,0.9,0.9564,1.8867,0.010664,15180
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.005598,22137
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypertension treated?,1.0,1.0,2.164,0.007494,17016
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,1.0,2.164,0.001509,15967
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,0.9,0.951,2.3026,0.007266,16108
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,0.9998,1.6957,0.004853,15846
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,1.0,0.9979,1.6957,0.006169,17934
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.9453,1.4979,0.006628,16407
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,0.9999,2.0253,0.004474,16812
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004119,15987
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,0.9999,2.0253,0.006607,15771
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.007867,16091
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008101,15732
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.003736,15990
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,0.9993,2.0253,0.005528,15472
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes chronic pain?,0.9,0.9376,1.8344,0.00046,17180
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe COPD management,1.0,1.0,2.0253,0.01782,16303
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,0.9996,1.8867,0.000748,15617
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007093,15475
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes osteoporosis?,0.9,0.9556,2.0253,0.007552,16377
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.164,0.011262,17321
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.0253,0.004854,16267
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.007303,16038
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,0.9,0.9402,1.8344,0.000496,16128
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.6094,0.006996,18755
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.6094,0.010237,16586
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.008018,16497
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.013204,16584
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.011262,17001
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,1.0,0.9987,1.8867,0.000356,19873
8,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,1.0,0.9991,1.8867,0.008647,16207
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.973,0.004215,34977
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypertension treated?,1.0,0.9999,2.0253,0.005366,24606
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,0.9999,2.0253,0.001366,19161
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,1.0,1.0,2.3026,0.005416,17588
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications treat depression?,1.0,1.0,1.973,0.003231,15942
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,0.9,0.9538,1.8867,0.005457,16477
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.9,0.9364,1.3592,0.004992,17790
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,1.0,0.9997,2.0253,0.003123,16156
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,0.9,0.9461,1.8867,0.002766,16281
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,1.0,0.9999,2.164,0.005315,17830
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.00579,16536
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.006645,16033
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,0.9992,2.3026,0.002958,16257
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9998,1.8867,0.004618,15560
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes chronic pain?,0.8,0.8705,1.6094,0.000279,16018
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe COPD management,1.0,0.9986,2.0253,0.014566,15389
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of liver disease?,1.0,0.9996,1.973,0.000592,16060
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.005049,15566
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes osteoporosis?,0.9,0.9556,2.164,0.005472,15227
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,0.9,0.9474,1.8344,0.00845,15783
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,2.0253,0.004463,33126
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is pneumonia diagnosed?,1.0,0.9998,1.6094,0.006284,14372
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes inflammatory bowel disease?,0.8,0.8742,1.973,0.000216,16859
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.8344,0.005628,15089
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are symptoms of schizophrenia?,1.0,0.9997,1.4979,0.006702,14719
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.007427,14476
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes psoriasis?,1.0,1.0,1.973,0.0106,15101
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.009188,16772
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are risk factors for cancer?,1.0,0.9992,2.164,0.000381,16222
8,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is ALS diagnosed?,0.9,0.9561,2.0253,0.007708,14855
8,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6957,0.002113,18518
8,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is hypertension treated?,0.9,0.9512,2.0253,0.003202,17446
8,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes heart failure?,1.0,0.9992,2.0253,0.000649,15673
8,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe the symptoms of lupus,0.9,0.951,2.164,0.003137,14802
8,H,Combined,1.0,70%,0.3,1.7,70.0,10,What medications treat depression?,0.9,0.9455,1.973,0.002756,14645
